genome	taxgroup	taxclade	genome_type	depth	lat	lon	cruise	station	date	ocean	location	siderophore	n_genomes	n_markers	n_msets	complete	contami	strain_het	genome_size	n_ambig_bp	n_scaffolds	n_contigs	N50_scaff	N50_contig	mean_scaff_len	mean_contig_len	longest_scaff	longest_contig	perc_gc	gc_stdev	code_dens	translation	n_genes	n0_markers	n1_markers	n2_markers	n3_markers	n4_markers	n5_markers
MIT0603	prochlorococcus	proLL2.3	isolate	125	23.75	-158			5/25/06	n_pacific	HOT	0	18	730	228	99.85	0.09	0	1749126	16	5	5	434668	434668	349825	349822	792996	792980	36.3	0.72	89.04	11	1920	1	728	1	0	0	0
MIT0918	prochlorococcus	proLL2.3	isolate	175	23.75	-158				n_pacific	HOT	0	18	730	228	99.43	0.22	0	1789313	0	1	1	1789313	1789313	1789313	1789313	1789313	1789313	34.6	0	88.47	11	1947	5	724	1	0	0	0
MIT0919	prochlorococcus	proLL2.3	isolate	175	23.75	-158				n_pacific	HOT	0	18	730	228	100	0	0	1716770	0	1	1	1716770	1716770	1716770	1716770	1716770	1716770	37	0	89.37	11	1874	0	730	0	0	0	0
MIT1304	prochlorococcus	proLL2.3	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.91	0	0	1762159	0	8	8	321738	321738	220269	220269	711392	711392	35.4	1.57	88.98	11	1905	2	728	0	0	0	0
AG-402-G10	prochlorococcus	proLL2.3	sag	100	23.75	-158	HOT216	ALOHA	11/4/09	n_pacific	HOT	0	18	730	228	93.72	0.09	0	1620738	0	37	37	103942	103942	43803	43803	276513	276513	37.2	1.86	87.47	11	1832	59	670	1	0	0	0
AG-402-G22	prochlorococcus	proLL2.3	sag	100	23.75	-158	HOT216	ALOHA	11/4/09	n_pacific	HOT	0	18	730	228	87.22	0	0	1455911	0	44	44	69573	69573	33088	33088	138569	138569	37.4	1.74	90.49	11	1618	92	638	0	0	0	0
MIT9211	prochlorococcus	proLL2.3	isolate	83	0	-140			4/10/92	s_pacific		0	18	730	228	100	0	0	1688963	100	1	2	1688963	1357840	1688963	844431	1688963	1357840	38	0	89.64	11	1854	0	730	0	0	0	0
LG	prochlorococcus	proLL2.3	isolate	120	28.983333	-64.35			5/30/88			0	18	730	228	100	0	0	1754063	0	14	14	326623	326623	125290	125290	353379	353379	36.4	1.72	88.89	11	1922	0	730	0	0	0	0
MIT9303	prochlorococcus	proLL4	isolate	100	34.75139	-66.18361			7/15/93	n_atlantic		0	18	730	228	100	0	0	2682675	0	1	1	2682675	2682675	2682675	2682675	2682675	2682675	50	0	83.22	11	2742	0	730	0	0	0	0
MIT9313	prochlorococcus	proLL4	isolate	135	37.083333	-68.033333			7/17/93	n_atlantic		0	18	730	228	99.93	0	0	2410873	1	1	1	2410873	2410872	2410873	2410872	2410873	2410872	50.7	0	83.29	11	2565	1	729	0	0	0	0
AG-412-I05	prochlorococcus	proLL4	sag	100	24.71	-67.07	GA02(L2)	25	6/17/10	n_atlantic	GA02	0	18	730	228	74.21	0.33	0	2134671	0	101	101	44799	44799	21135	21135	188616	188616	49.3	4.43	82.03	11	2313	229	499	2	0	0	0
AG-412-I20	prochlorococcus	proLL4	sag	100	24.71	-67.07	GA02(L2)	25	6/17/10	n_atlantic	GA02	0	18	730	228	60.84	0	0	1484224	0	89	89	41983	41983	16676	16676	100218	100218	49.8	4.95	84.09	11	1508	308	422	0	0	0	0
AG-412-L10	prochlorococcus	proLL4	sag	100	24.71	-67.07	GA02(L2)	25	6/17/10	n_atlantic	GA02	0	18	730	228	58.39	0.25	0	1639124	0	95	95	37344	37344	17253	17253	116960	116960	50.3	3.77	83.96	11	1743	284	444	2	0	0	0
AG-432-D09	prochlorococcus	proLL4	sag	100	22.33	-35.87	GA03(L2)	20	12/4/11	n_atlantic	GA03	0	18	730	228	37.96	0	0	882702	0	64	64	20077	20077	13792	13792	70993	70993	51.2	3.89	83	11	989	441	289	0	0	0	0
AG-436-J08	prochlorococcus	proLL4	sag	72	17.4	-24.5	GA03(L2)	24	12/10/11	n_atlantic	GA03	0	18	730	228	33.32	0	0	906601	0	100	100	14445	14445	9066	9066	43423	43423	48.9	4.44	81.74	11	983	505	225	0	0	0	0
AG-436-P23	prochlorococcus	proLL4	sag	72	17.4	-24.5	GA03(L2)	24	12/10/11	n_atlantic	GA03	0	18	730	228	67.6	0	0	1715567	0	105	105	29083	29083	16338	16338	67383	67383	50.5	4	83.51	11	1846	228	502	0	0	0	0
MIT1205	prochlorococcus	proLL4	isolate	175	23.75	-158				n_pacific	HOT	0	18	730	228	99.42	0	0	2515833	17522	36	59	95658	75341	69884	42344	264868	222079	50	2.91	81.73	11	2621	4	726	0	0	0	0
MIT1227	prochlorococcus	proLL4	isolate	124	23.75	-158				n_pacific	HOT	0	18	730	228	99.56	3.58	94.12	2507017	0	75	75	66708	66708	33426	33426	238967	238967	50.8	4.91	83.86	11	2668	1	712	17	0	0	0
MIT1303	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.93	0.22	0	2549125	0	35	35	135805	135805	72832	72832	725082	725082	50.5	5.09	83.56	11	2642	1	728	1	0	0	0
MIT1306	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	100	0.22	0	2497208	0	10	10	486153	486153	249720	249720	772618	772618	50.5	1.94	83.8	11	2529	0	729	1	0	0	0
MIT1312	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.56	0.33	0	2540661	0	33	33	263603	263603	76989	76989	408456	408456	50.5	4.56	83.76	11	2671	1	727	2	0	0	0
MIT1313	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	100	0	0	2585171	0	23	23	296926	296926	112398	112398	687899	687899	50	4.5	83.11	11	2649	0	730	0	0	0	0
MIT1318	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	100	0.11	0	2580895	0	23	23	232924	232924	112212	112212	816149	816149	50	4.52	83.13	11	2650	0	729	1	0	0	0
MIT1320	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.93	0.11	100	2493406	0	18	18	494475	494475	138522	138522	839702	839702	50.3	1.71	83.77	11	2606	1	728	1	0	0	0
MIT1323	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.93	0.44	0	2431564	0	18	18	326490	326490	135086	135086	502848	502848	50.6	2.95	83.78	11	2521	1	726	3	0	0	0
MIT1327	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.56	0.33	0	2579618	0	23	23	328388	328388	112157	112157	715496	715496	50.3	4.38	83.94	11	2639	1	727	2	0	0	0
MIT1342	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	100	0.11	0	2541084	0	20	20	391365	391365	127054	127054	800664	800664	50.3	2.94	83.14	11	2638	0	729	1	0	0	0
MIT1418	prochlorococcus	proLL4	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.88	0.77	33.33	2582410	30793	61	100	83869	71084	42334	25516	419111	217540	50.1	3.99	81.47	11	2703	2	725	3	0	0	0
MIT0701	prochlorococcus	proLL4	isolate	110	-13.47	-0.05			12/1/07	s_atlantic		0	18	730	228	100	0.11	0	2588753	0	50	50	84703	84703	51775	51775	414082	414082	50.6	3.01	83.19	11	2704	0	729	1	0	0	0
MIT0702	prochlorococcus	proLL4	isolate	110	-13.47	-0.05			12/1/07	s_atlantic		0	18	730	228	100	0.11	0	2573588	0	55	55	76101	76101	46792	46792	345502	345502	50.6	3.1	83.23	11	2703	0	729	1	0	0	0
MIT0703	prochlorococcus	proLL4	isolate	110	-13.47	-0.05			12/1/07	s_atlantic		0	18	730	228	99.97	0.11	0	2566745	0	56	56	81186	81186	45834	45834	295777	295777	50.6	2.88	83.31	11	2689	1	728	1	0	0	0
AG-463-F02	prochlorococcus	proLL4	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	44.36	1.2	54.55	1098046	0	58	58	42174	42174	18931	18931	144337	144337	50.7	4.22	85.81	11	1210	381	338	11	0	0	0
AG-463-P23	prochlorococcus	proLL4	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	36.91	1.02	100	823439	0	82	82	17610	17610	10041	10041	48822	48822	50.5	4.1	83.6	11	903	443	282	5	0	0	0
150NLHA	prochlorococcus	proLL4	isolate									0	18	730	228	99.56	0.77	81.82	2506893	0	40	40	109417	109417	62672	62672	264269	264269	50.6	4.87	83.49	11	2633	1	718	11	0	0	0
150SLHA	prochlorococcus	proLL4	isolate									0	18	730	228	99.56	0.77	81.82	2535504	0	48	48	143539	143539	52823	52823	229474	229474	50.6	4.55	83.7	11	2673	1	718	11	0	0	0
150SLHB	prochlorococcus	proLL4	isolate									0	18	730	228	100	0.44	66.67	2441793	0	76	76	70051	70051	32128	32128	164075	164075	50.8	4.35	83.81	11	2622	0	727	3	0	0	0
TMED223	prochlorococcus	proLL4	mag									0	18	730	228	50.4	3.29	5.41	1718356	510	121	121	14739	14734	14201	14197	46044	46044	47.6	8.33	91.75	11	1857	304	389	37	0	0	0
AG-363-A06	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	48.92	0	0	920375	0	51	51	27775	27775	18046	18046	120797	120797	38.5	3.53	88.84	11	973	354	376	0	0	0	0
AG-363-A15	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	49.51	0	0	992663	0	36	36	57815	57815	27573	27573	147408	147408	39.6	2.31	88.64	11	1054	385	345	0	0	0	0
AG-363-A16	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	92.26	0.44	66.67	1743005	0	47	47	71599	71599	37085	37085	218038	218038	39.9	2.73	87.36	11	1860	53	674	3	0	0	0
AG-363-B04	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	74.65	0.15	100	1503418	0	41	41	84877	84877	36668	36668	115885	115885	38.3	2.31	86.92	11	1607	186	541	3	0	0	0
AG-363-C20	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	89.76	0.22	0	1750072	0	65	65	53986	53986	26924	26924	142399	142399	38.6	2.7	85.68	11	1876	71	658	1	0	0	0
AG-363-I04	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	50.9	0.44	100	1002749	0	42	42	37790	37790	23874	23874	79812	79812	37.2	2.06	87.98	11	1054	335	394	1	0	0	0
AG-363-J23	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	66.23	0	0	1314955	0	55	55	47343	47343	23908	23908	130617	130617	39.1	2.94	87.48	11	1415	234	496	0	0	0	0
AG-363-K07	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	90.78	0	0	1737776	0	42	42	81474	81474	41375	41375	128719	128719	39.7	1.93	86.62	11	1821	65	665	0	0	0	0
AG-363-L02	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	47.31	0.22	0	780919	0	38	38	29842	29842	20550	20550	135910	135910	40.7	1.98	90.58	11	812	380	349	1	0	0	0
AG-363-L19	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	39.59	0	0	763517	0	34	34	46135	46135	22456	22456	92216	92216	37.1	2.27	86.86	11	864	449	281	0	0	0	0
AG-363-M17	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	75.03	0	0	1406914	0	54	54	49785	49785	26053	26053	104023	104023	40	2.09	88.61	11	1533	215	515	0	0	0	0
AG-363-N20	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	79.68	0	0	1457281	0	40	40	61457	61457	36432	36432	133180	133180	40	2.01	88.58	11	1622	137	593	0	0	0	0
AG-363-O06	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	75.25	0	0	1419431	0	38	38	81886	81886	37353	37353	228747	228747	39.6	2.5	89.42	11	1500	155	575	0	0	0	0
AG-363-O15	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	70.23	0.15	0	1342813	0	41	41	89823	89823	32751	32751	204053	204053	38.6	2.73	89.75	11	1415	169	560	1	0	0	0
AG-363-O16	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	61.67	0.17	0	1348350	0	45	45	51515	51515	29963	29963	249663	249663	39.7	3.59	85.58	11	1454	276	452	2	0	0	0
AG-363-O21	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	42.31	0	0	731500	0	19	19	108191	108191	38500	38500	140913	140913	40	2.04	87.82	11	754	444	286	0	0	0	0
AG-363-P01	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	70.08	0	0	1272788	0	32	32	88587	88587	39774	39774	237033	237033	38.8	2.23	87.44	11	1344	224	506	0	0	0	0
AG-363-P08	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	89.21	0	0	1583192	0	37	37	90342	90342	42788	42788	195983	195983	39.6	2.35	89.29	11	1691	104	626	0	0	0	0
AG-363-P15	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	60.88	0	0	1114947	0	65	65	31616	31616	17153	17153	83939	83939	39.8	3.16	88.64	11	1183	272	458	0	0	0	0
AG-363-P19	prochlorococcus	proLL7	sag	100	31.07	-64.17	BATS252	BATS	11/7/09	n_atlantic	BATS	0	18	730	228	93.2	0.4	0	1781405	0	29	29	156112	156112	61427	61427	212376	212376	39.7	2.3	87.81	11	1906	68	659	3	0	0	0
AG-409-A19	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	62.92	3.51	100	1330441	0	44	44	71557	71557	30237	30237	127742	127742	40.1	3.13	87.75	11	1380	267	438	25	0	0	0
AG-409-B05	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	84.55	0	0	1797579	0	52	52	75806	75806	34568	34568	157677	157677	38.9	2.54	85.69	11	1901	95	635	0	0	0	0
AG-409-B13	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	67.65	0	0	1450612	0	47	47	56162	56162	30864	30864	211407	211407	41.1	2.89	86.18	11	1538	203	527	0	0	0	0
AG-409-B20	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	48.65	0	0	856961	0	35	35	50932	50932	24484	24484	107146	107146	41	2.86	88.71	11	940	394	336	0	0	0	0
AG-409-C21	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	45.33	0.22	0	877608	0	46	46	41764	41764	19078	19078	96511	96511	37.6	2.12	86.98	11	967	407	322	1	0	0	0
AG-409-D20	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	43.03	0	0	897509	0	30	30	49748	49748	29916	29916	138278	138278	38.6	2.06	88.8	11	976	384	346	0	0	0	0
AG-409-E05	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	30.25	0	0	543211	0	26	26	31952	31952	20892	20892	95575	95575	42.3	2.82	90.26	11	560	482	248	0	0	0	0
AG-409-G20	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	81.14	0	0	1503784	0	30	30	92170	92170	50126	50126	178987	178987	38.4	1.83	88.92	11	1576	109	621	0	0	0	0
AG-409-I11	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	73.08	0	0	1332790	0	37	37	90322	90322	36021	36021	202287	202287	37.6	2.2	86.64	11	1459	221	509	0	0	0	0
AG-409-J16	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	98.82	0	0	1843369	0	18	18	206253	206253	102409	102409	618426	618426	40.2	2.2	88.5	11	1950	7	723	0	0	0	0
AG-409-J19	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	79.32	0	0	1411358	0	38	38	85551	85551	37141	37141	164315	164315	38.7	1.49	89.49	11	1449	128	602	0	0	0	0
AG-409-L14	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	57.09	0.11	0	1145608	0	35	35	57450	57450	32731	32731	219109	219109	38.6	2.17	87.31	11	1253	298	431	1	0	0	0
AG-409-L18	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	90.04	0	0	1775338	0	43	43	89376	89376	41286	41286	177329	177329	40.5	2.85	87.12	11	1890	64	666	0	0	0	0
AG-409-M05	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	81.45	0.05	0	1692760	0	32	32	179279	179279	52898	52898	290947	290947	40.7	2.27	88.08	11	1783	112	617	1	0	0	0
AG-409-N21	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	69.48	0	0	1280359	0	37	37	77651	77651	34604	34604	172794	172794	39	2.11	87.49	11	1406	275	455	0	0	0	0
AG-409-O23	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	74.91	0.22	100	1382535	0	55	55	50883	50883	25137	25137	119746	119746	42	2.44	87.67	11	1500	203	524	3	0	0	0
AG-409-P01	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	95.28	0	0	1783663	0	31	31	180642	180642	57537	57537	318546	318546	41.9	3.37	88.54	11	1884	27	703	0	0	0	0
AG-409-P03	prochlorococcus	proLL7	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	68.82	0.58	0	1359580	0	47	47	86018	86018	28927	28927	233067	233067	41.4	2.86	88.64	11	1469	213	513	4	0	0	0
AG-436-N08	prochlorococcus	proLL7	sag	72	17.4	-24.5	GA03(L2)	24	12/10/11	n_atlantic	GA03	0	18	730	228	44.75	0	0	849890	0	39	39	40836	40836	21792	21792	108697	108697	37.1	2.24	89.88	11	914	413	317	0	0	0	0
MIT1300	prochlorococcus	proLL7	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.45	0	0	1855146	0	1	1	1855146	1855146	1855146	1855146	1855146	1855146	41.4	0	88.72	11	1972	3	727	0	0	0	0
MIT1307	prochlorococcus	proLL7	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.07	0	0	2032419	0	1	1	2032419	2032419	2032419	2032419	2032419	2032419	39.9	0	86.16	11	2145	3	727	0	0	0	0
MIT1341	prochlorococcus	proLL7	isolate	150	23.75	-158				n_pacific	HOT	0	18	730	228	99.85	0	0	1937096	0	1	1	1937096	1937096	1937096	1937096	1937096	1937096	40.1	0	87.8	11	2035	2	728	0	0	0	0
AG-402-K05	prochlorococcus	proLL7	sag	100	23.75	-158	HOT216	ALOHA	11/4/09	n_pacific	HOT	0	18	730	228	51.64	0	0	1029944	0	27	27	60489	60489	38146	38146	118174	118174	38.4	2.04	87.24	11	1111	388	342	0	0	0	0
AG-463-F15	prochlorococcus	proLL7	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	57.46	0.15	0	1076628	0	69	69	22213	22213	15603	15603	81690	81690	40.6	2.29	86.54	11	1173	310	419	1	0	0	0
AG-463-J16	prochlorococcus	proLL7	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	31.27	0	0	717740	0	64	64	17262	17262	11214	11214	40869	40869	41.3	2.69	88.09	11	817	469	261	0	0	0	0
AG-463-L06	prochlorococcus	proLL7	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	40.28	0	0	791672	0	45	45	37953	37953	17592	17592	68019	68019	39.1	2.05	89.52	11	866	412	318	0	0	0	0
AG-463-N15	prochlorococcus	proLL7	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	41.66	0	0	840300	0	73	73	20212	20212	11510	11510	58696	58696	40.7	2.87	87.32	11	889	416	314	0	0	0	0
AG-463-P14	prochlorococcus	proLL7	sag	200	-32.5	-170	GP13(L2)	GT3	6/11/11	s_pacific	GP13	0	18	730	228	59.2	0.18	75	1135631	0	73	73	25500	25500	15556	15556	108540	108540	40.4	2.81	88.34	11	1236	299	427	4	0	0	0
AG-409-D09	prochlorococcus	ProMIT1223	sag	100	9.55	-50.47	GA02(L2)	35	6/28/10	n_atlantic	GA02	0	18	730	228	67.78	0	0	1218575	0	49	49	34224	34224	24868	24868	136798	136798	34.1	2.54	85.97	11	1405	229	501	0	0	0	0
MIT1223	prochlorococcus	ProMIT1223	isolate	175	23.75	-158				n_pacific	HOT	0	18	730	228	99.74	0	0	1795922	0	1	1	1795922	1795922	1795922	1795922	1795922	1795922	35.7	0	88.31	11	1940	2	728	0	0	0	0
AG-402-N21	prochlorococcus	ProMIT1223	sag	100	23.75	-158	HOT216	ALOHA	11/4/09	n_pacific	HOT	0	18	730	228	76.11	0	0	1364872	0	47	47	57063	57063	29039	29039	234018	234018	36.1	1.76	88.25	11	1505	148	582	0	0	0	0
ARS1019	synechococcus	syn5.1A	isolate									0	25	554	425	89.71	6.99	72.5	2260210	6387	63	63	51072	50750	35876	35774	111961	111766	55.9	5.31	90.96	11	2554	67	453	31	3	0	0
KORDI-52	synechococcus	syn5.1AII	isolate		32	126.75				n_pacific		0	25	554	425	100	0	0	2572069	0	1	1	2572069	2572069	2572069	2572069	2572069	2572069	59.1	0	87.57	11	2774	0	554	0	0	0	0
MED650	synechococcus	syn5.1AII	mag							mediterranean		0	25	554	425	80.56	4.1	72	1803804	7102	87	87	24584	24415	20733	20651	60886	60729	59.1	3.2	92.77	11	2078	116	413	25	0	0	0
CC9605	synechococcus	syn5.1AII	isolate		31.9001	-124.1668				n_pacific		0	25	554	425	99.76	0	0	2510659	0	1	1	2510659	2510659	2510659	2510659	2510659	2510659	59.2	0	87.86	11	2892	1	553	0	0	0	0
AG-670-A04	synechococcus	syn5.1AII	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	1	25	554	425	46.27	0.71	100	1188716	0	116	116	15671	15671	10247	10247	57572	57572	58.5	5.82	86.34	11	1489	298	253	3	0	0	0
AG-670-A19	synechococcus	syn5.1AII	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	1	25	554	425	48.78	0.26	0	1348818	0	144	144	13239	13239	9366	9366	47933	47933	58.5	5.22	85.74	11	1679	264	288	2	0	0	0
AG-670-B23	synechococcus	syn5.1AII	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	87.1	0.71	0	2266122	0	100	100	37791	37791	22661	22661	137610	137610	56.9	4.69	86.88	11	2711	61	489	4	0	0	0
AG-670-G20	synechococcus	syn5.1AII	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	33.88	0	0	970395	0	84	84	18263	18263	11552	11552	43953	43953	58.2	4.74	86.92	11	1186	384	170	0	0	0	0
AG-676-E04	synechococcus	syn5.1AII	sag	5	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	1	25	554	425	18.59	0.24	0	579549	0	15	15	103387	103387	38636	38636	210882	210882	54.7	5.06	86.71	11	627	434	118	2	0	0	0
CPC35	synechococcus	syn5.1AII	isolate		23.4017	37.2183				red_sea		0	25	554	425	62.46	1.68	75	1625852	15443	147	147	12252	12101	11060	10955	30479	30197	55.6	7.01	91.25	11	1819	191	355	8	0	0	0
REDSEA-S01-B1	synechococcus	syn5.1AII	mag							red_sea		0																											
REDSEA-S02-B4	synechococcus	syn5.1AII	mag							red_sea		0																											
RS344	synechococcus	syn5.1AII	mag							red_sea		0	25	554	425	75.21	1.18	100	1343288	9446	96	96	17262	17145	13992	13894	39726	39446	62.6	1.76	92.98	11	1589	140	409	5	0	0	0
WH8109	synechococcus	syn5.1AII	isolate									0	25	554	425	99.41	0	0	2111515	0	1	1	2111515	2111515	2111515	2111515	2111515	2111515	60.1	0	88.72	11	2407	3	551	0	0	0	0
WH8102	synechococcus	syn5.1AIII	isolate		22.495	-65.6				n_atlantic		0	25	554	425	99.53	0	0	2434428	0	1	1	2434428	2434428	2434428	2434428	2434428	2434428	59.4	0	90.29	11	2719	2	552	0	0	0	0
AG-670-A05	synechococcus	syn5.1AIII	sag	5	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	81.94	0.47	0	2005017	0	142	142	22640	22640	14119	14119	79098	79098	57.4	7.13	86.05	11	2412	89	463	2	0	0	0
AG-673-A10	synechococcus	syn5.1AIII	sag	90	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	0	25	554	425	56.35	0.47	100	1605296	0	136	136	21166	21166	11803	11803	64414	64414	55.4	5.89	88.02	11	1850	260	289	5	0	0	0
AG-673-B04	synechococcus	syn5.1AIII	sag	90	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	1	25	554	425	54.39	0	0	1402151	0	102	102	25756	25756	13746	13746	123183	123183	55.6	5.64	85.98	11	1698	255	299	0	0	0	0
AG-673-B08	synechococcus	syn5.1AIII	sag	90	28.14	-158	GRADIENT	4	4/22/16	n_pacific	GRADIENT	1	25	554	425	51.15	0.24	0	1566036	0	94	94	26314	26314	16659	16659	82083	82083	55.4	5.63	87.31	11	1803	276	277	1	0	0	0
AG-679-B21	synechococcus	syn5.1AIII	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	1	25	554	425	35.36	0	0	1025533	0	88	88	19819	19819	11653	11653	81129	81129	55	6.34	84.22	11	1208	370	184	0	0	0	0
AG-679-D13	synechococcus	syn5.1AIII	sag	60	34.7	-158	GRADIENT	6	4/24/16	n_pacific	GRADIENT	1	25	554	425	73.69	0	0	2062147	0	90	90	47634	47634	22912	22912	97483	97483	56.1	4.79	87.71	11	2337	167	387	0	0	0	0
